lng,lat,date,city,state,country,shape,duration,comments,year,month,day
-107.87555559999998,38.478333299999996,1964-06-10 03:00:00,montrose,co,us,light,420.0,A father and son driving to work saw intense blue light fill valley.,1964,6,10
-87.65,41.85,1964-06-10 22:00:00,chicago,il,us,circle,120.0,Disc shaped orange in color with darker crater shapes with in it,1964,6,10
-119.81277779999999,39.5297222,1964-06-14 13:00:00,reno,nv,us,disk,900.0,I saw a luminous object which I can only desribe as a UFO...,1964,6,14
-95.9925,36.1538889,1964-06-15 13:00:00,tulsa,ok,us,circle,30.0,While crossing the driveway of my front yard&#44 I happened to look straight up.  There was no particular reason that I have ever been abl,1964,6,15
-110.9258333,32.2216667,1964-06-19 20:00:00,tucson,az,us,triangle,10.0,Early 60&#39s Triangle Craft,1964,6,19
-84.3880556,33.7488889,1964-06-29 21:50:00,atlanta,ga,us,changing,900.0,UFO over  drive-in theatre.,1964,6,29
-89.31388890000001,46.8711111,1964-06-30 01:00:00,ontonagon,mi,us,rectangle,180.0,Large rectangular shape heading up River St. to Lake Superior.,1964,6,30
-87.65,41.85,1964-07-09 22:30:00,chicago,il,us,disk,30.0,Surprised by disc hovering above the highway in front of me.,1964,7,9
-122.89833329999999,42.881944399999995,1964-07-12 12:00:00,drew,or,us,circle,1200.0,Date/Time 07/1964 City: Drew State: Oregon Shape Silver(Metallic) Disc Duration 30 min Summary object hovered above work location .,1964,7,12
-79.86,40.3813889,1964-08-01 15:00:00,duquesne,pa,us,cigar,600.0,Cigar shaped silver object with varying speeds&#44 no sound heard and many witnesses.,1964,8,1
-71.6422222,41.383055600000006,1964-08-01 20:00:00,charlestown,ri,us,light,3.0,While camping at the Burlingame State Park&#44 Charlestown&#44 RI&#44 in August of 1964&#44 my friend&#44 Tommy&#44 and I were looking over the pond at t,1964,8,1
-71.0602778,42.3583333,1964-08-04 09:30:00,boston,ma,us,circle,3600.0,Red circle flies low over the city,1964,8,4
-88.0577778,41.146666700000004,1964-08-12 00:00:00,bonfield,il,us,diamond,10.0,It was in the summer my boyfriend and I where parked and we where in the country&#44and we where looking out over the corn field.I noticed,1964,8,12
-72.6125,41.7822222,1964-09-01 20:30:00,east hartford,ct,us,fireball,1.5,Redish-Orange object falling e to w in northern sky North of East Hartford&#44 CT,1964,9,1
-90.1527778,29.983888899999997,1965-02-16 21:00:00,metairie,la,us,circle,20.0,Two circular objects/craft&#44 luminous on their outer perimeters&#44 flying in a staggered formation&#44 sighted above back yard residence.,1965,2,16
-84.35388890000002,33.5213889,1965-03-15 14:00:00,jonesboro,ga,us,disk,300.0,flat transparent disk rolling end over end&#44 across the clear blue sky&#44 northeast to southwest,1965,3,15
-69.6322222,44.5519444,1965-03-15 17:00:00,waterville,me,us,egg,600.0,i dont remember going to my room but when i woke up i went to the site at the end of the drive hidden by the high pile of snow and ther,1965,3,15
-90.1977778,38.6272222,1965-05-05 05:35:00,st. louis county,mo,us,cigar,600.0,I was walking to church very early on the morning of May 5&#44 1965.  Cutting across the rear of the adjacent school parking lot&#44 a bright,1965,5,5
-122.36972220000001,40.680555600000005,1965-05-31 13:00:00,shasta lake,ca,us,disk,3600.0,silver disk craft  approx 40ft diam. flys over school kids  and teachersouside for school meeting and lands in back of school.,1965,5,31
-107.75805559999999,32.2686111,1965-06-01 05:00:00,deming,nm,us,disk,21600.0,Just a large round silver disk and acorn type craft hovering low in around the center of Deming in around 1965.,1965,6,1
-122.12333329999998,37.6811111,1965-06-01 21:00:00,san lorenzo,ca,us,light,600.0,Two objects rendevous at the moon.,1965,6,1
-84.4494444,33.6533333,1965-06-06 17:00:00,college park,ga,us,circle,240.0,Seeing an object close to the Atlanta Airport,1965,6,6
-98.25277779999999,40.5041667,1965-06-15 10:00:00,glenvil,ne,us,unknown,120.0,It was not a visual occurance but one of sound and motion.,1965,6,15
-79.765,40.5697222,1965-06-15 19:00:00,new kensington,pa,us,disk,10800.0,3 hours in a UFO,1965,6,15
-82.67944440000001,27.770555600000005,1965-06-15 20:00:00,st. petersburg,fl,us,unknown,30.0,object following an earth-orbiting satellite in the night sky.,1965,6,15
-81.20527779999999,39.3916667,1965-06-15 20:15:00,st. marys,wv,us,disk,20.0,White disc-shaped object witnessed in West Virgina in mid-1960s,1965,6,15
-119.24611110000001,35.76888889999999,1965-06-15 23:00:00,delano,ca,us,formation,900.0,Objects were seen at night headed towards radio free europe transmission towers.,1965,6,15
-82.14027779999999,29.186944399999994,1965-06-30 15:00:00,ocala,fl,us,cigar,3600.0,Abductioin observed by Sherif Deaputy and myself,1965,6,30
-90.075,29.954444399999996,1965-07-01 22:00:00,new orleans,la,us,unknown,60.0,Spec of light in sky changes course around another spec of light.,1965,7,1
-85.8055556,30.176388899999996,1965-07-04 19:00:00,panama city beach,fl,us,fireball,10800.0,One light over ocean became brighter as time passed.  One object became 2&#44 2 became 4&#44 etc. Then one would flash out and disappear&#44 but,1965,7,4
-87.7844444,41.885,1965-07-07 22:30:00,oak park,il,us,unknown,600.0,After hovering motionless for hours&#44 a mysterious arial light performs aerodynamically impossible maneuvers.,1965,7,7
-118.2427778,34.0522222,1965-07-12 18:30:00,los angeles,ca,us,cigar,15.0,7/12/65   Santa Monica&#44 California  Cigar shaped&#44 glowing red/orange in front&#44 blue back half    15 seconds,1965,7,12
-82.8269444,37.118333299999996,1965-07-15 21:00:00,whitesburg,ky,us,light,2700.0,Lights and sounds on the ground and several strange lights in a cluster,1965,7,15
-117.86694440000001,33.7455556,1965-07-20 20:30:00,santa ana,ca,us,circle,300.0,While driving through the intersection of 17&#39th St. &amp; Prospect Ave.&#44 in the Santa Ana/No. Tustin area just before dusk on a Summer even,1965,7,20
-82.61583329999999,41.2425,1965-07-27 12:30:00,norwalk,oh,us,light,1500.0,In late July&#441965&#44 my sister age 15 and myself age 18 were sitting on the front porch of our home.  I was waiting for my boyfriend to s,1965,7,27
-72.3294444,41.3158333,1965-07-30 23:00:00,old lyme,ct,us,oval,18000.0,Oval UFO hovers over neighborhood for several hours,1965,7,30
-89.76777779999999,39.5008333,1965-08-01 18:00:00,virden,il,us,sphere,10.0,12 year old sights Virden&#44 IL UFO,1965,8,1
-98.4933333,29.423888899999998,1965-08-06 01:00:00,san antonio (ranch outside of),tx,us,egg,900.0,We spotted the glowing object slowly hovering about 15 feet above the densely planted mesquite&#44 oak&#44 and huisache trees.,1965,8,6
-118.39555559999998,34.021111100000006,1965-08-11 21:00:00,culver city,ca,us,oval,300.0,UFO at Culver City Drive-in 1965.,1965,8,11
-75.9783333,36.8527778,1965-08-12 01:00:00,virginia beach,va,us,disk,4.0,My father and I saw a domed flying saucer very clear whizz directly in front of us on the oceanfront,1965,8,12
-75.0641667,42.4527778,1965-08-15 20:45:00,oneonta,ny,us,oval,600.0,Large Illuminated Oval Disk -  Oneonta NY - 1965,1965,8,15
-87.4205556,41.291388899999994,1965-08-15 23:59:00,lowell,in,us,sphere,1800.0,A hovering ball of white light&#44 that was able to travel quickly and turn instantaneously.,1965,8,15
-86.1580556,39.7683333,1965-09-15 15:00:00,indianapolis,in,us,egg,20.0,Zig Zagging Egg in daytime,1965,9,15
-98.7644444,38.3644444,1965-09-15 22:00:00,great bend,ks,us,changing,180.0,White cube that glowed like a lightbulb,1965,9,15
-69.6322222,44.5519444,1965-09-27 05:00:00,waterville,me,us,circle,300.0,Round blue circular object hovers and dissolves in Maine.,1965,9,27
-76.4011111,41.5241667,1965-10-01 21:00:00,dushore,pa,us,disk,300.0,It could move very slowly or very quickly but either way it moved without making any noise.,1965,10,1
-79.9961111,40.4405556,1965-10-12 12:00:00,pittsburgh,pa,us,circle,120.0,Saucer observed about 500 feet up moving into clear blue sky and flying square corners.,1965,10,12
-73.78277779999999,40.9113889,1965-10-15 15:00:00,new rochelle,ny,us,sphere,2.0,knew they came and went all stoped  talked to my brain or?  ((NUFORC Note:  Report from retiree.  PD)),1965,10,15
-72.3766667,41.2916667,1965-11-09 17:45:00,old saybrook,ct,us,light,600.0,Cluster of red lights hovering at low altitude without sound during Great Northeast Black-out,1965,11,9
-79.9961111,40.4405556,1965-12-09 00:00:00,pittsburgh,pa,us,unknown,5.0,HBCCUFO CANADIAN REPORT:  I Saw The Kecksberg UFO&#33,1965,12,9
-72.59222220000001,41.976111100000004,1965-12-09 16:48:00,enfield,ct,us,fireball,120.0,Giant FireBall streams across the evening sky of Enfield Connecticut&#44 was Hartford responsible&#44 was Mark Twain given a final send -off&#33,1965,12,9
-72.59222220000001,41.976111100000004,1965-12-09 17:00:00,enfield,ct,us,fireball,300.0,Possible sighting of the Kecksburg UFO,1965,12,9
-81.3580556,41.153611100000006,1966-02-10 18:15:00,kent,oh,us,disk,120.0,A scout ship sighting followed by a mother ship sighting that lasted well over an hour. .,1966,2,10
-83.1763889,42.3222222,1966-03-31 23:50:00,dearborn,mi,us,chevron,7200.0,Sighted&#44 followed and was followed by space craft and then had and still have lump in earlobe.,1966,3,31
-81.1636111,41.023888899999996,1966-04-17 05:10:00,atwater,oh,us,other,5400.0,On April 17th &#44 1966&#44 one of the greatest UFO chases occured With police  in NE Ohio and Western PA,1966,4,17
-76.90777779999999,39.0347222,1966-05-05 17:00:00,beltsville,md,us,sphere,120.0,Green sphere speeding across the sky in 1960&#39s,1966,5,5
-87.65,41.85,1966-06-01 12:00:00,chicago,il,us,disk,300.0,It hovered straight across from me.,1966,6,1
-94.53277779999999,38.8858333,1966-06-01 17:30:00,grandview,mo,us,triangle,900.0,Depressed for 40 years from this happening&#8230;,1966,6,1
-79.7066667,41.4338889,1966-06-01 21:00:00,oil city (near),pa,us,sphere,1800.0,3 spheres&#44 3 colors&#44 doing figure eight in sky. Stoped car race. everyone saw&#44 no one remembers ? Has anyone else seen this ?,1966,6,1
-82.99888890000001,39.961111100000004,1966-06-15 05:00:00,columbus,oh,us,circle,120.0,Directly overhead&#44 stationary.  Reddish-orange slowly pulsating light then moved south very rapidly.,1966,6,15
-123.34055559999999,43.216666700000005,1966-06-15 11:00:00,roseburg,or,us,other,3600.0,i saw YHVH and afterwards there apopeared a ufo in the following week that took me from a tent and tatooed me&#44 project blue book there.,1966,6,15
-123.0338889,44.9430556,1966-06-15 12:00:00,salem,or,us,oval,1500.0,The pay off could be big for a little research.,1966,6,15
-75.9272222,40.335555600000006,1966-06-15 15:00:00,reading,pa,us,sphere,20.0,huge molten sphere with liquid surface blending colors. Moving approx. 120 mph south to north. maybe 5000 feet. seen by six people,1966,6,15
-92.10638890000001,46.783333299999995,1966-06-18 11:00:00,duluth,mn,us,disk,900.0,Intell at Winnepeg disembark and debreif all passangers from a NW  727 after a close encounter over Lake Superior.,1966,6,18
-84.52305559999999,39.268055600000004,1966-06-20 17:00:00,greenhills,oh,us,disk,600.0,I stood under a flying saucer spotted in daylight at 40 foot distance... WILD&#33&#33&#33,1966,6,20
-85.4975,40.883055600000006,1966-06-20 21:00:00,huntington,in,us,disk,600.0,Saucer shaped object,1966,6,20
-87.17277779999999,38.6591667,1966-06-30 10:00:00,washington,in,us,circle,30.0,Small spinning circular shaped object passes between houses but doesn&#39t come down.,1966,6,30
-122.5266667,41.728333299999996,1966-06-30 14:00:00,montague,ca,us,other,600.0,Fast moving star object over Montague&#44 CA.,1966,6,30
-122.1780556,39.9277778,1966-06-30 16:00:00,corning,ca,us,disk,300.0,2 small (2 ft)  &amp; 1 large saucers seen at close range by multiple witnesses&#44 Northern CA about 1966,1966,6,30
-121.07583329999999,38.896666700000004,1966-06-30 23:00:00,auburn,ca,us,other,300.0,Craft was low to the ground&#44 and stopped at witnesses.,1966,6,30
-75.52472220000001,39.158055600000004,1966-07-01 00:30:00,dover,de,us,disk,300.0,In the region within an hour of Dover AFB&#44 Delaware,1966,7,1
-96.9975,32.7458333,1966-07-01 21:30:00,grand prairie,tx,us,other,30.0,Fast moving silent craft over water,1966,7,1
-81.8905556,29.623611100000005,1966-07-06 21:00:00,interlachen,fl,us,fireball,60.0,orange firey ball rising from ground up into sky,1966,7,6
-92.87388890000001,40.7341667,1966-07-15 22:00:00,centerville,ia,us,light,1800.0,90 degree angles uniform stair step flight pattern&#44 very bright light&#44 silent,1966,7,15
-82.8794444,40.0191667,1966-07-31 21:30:00,gahanna,oh,us,light,180.0,Summer of 1966&#44 a round&#44 glowing light seen in southern sky of Gahanna&#44 Ohio&#44 moving east to west.,1966,7,31
-86.2005556,42.6433333,1966-07-31 23:00:00,douglas,mi,us,cigar,1200.0,saw craft hovering over corn feild. craft had two lights(red)one pulsating no sound  also no insect of frog sounds craft left with incr,1966,7,31
-122.71333329999999,38.4405556,1966-08-06 01:30:00,santa rosa,ca,us,disk,2700.0,AUGUST 6&#44 1966 BETW EEN 12;30A.M.+ 1.45 A.M. MYSELF AND TO FRIENDS MY PARENTS SISTOR ALL WHERE PRESANT ONE SAUCER ABOUT A QUATER MILE A,1966,8,6
-81.63972220000001,39.5477778,1966-08-17 23:00:00,beverly,oh,us,cigar,1200.0,IT WAS A WARM SUMMER NIGHT.THERE WAS 6 OF US IN MY NEW COBVERTIBLE.WE WERE ALL 16-17 YRS OLD AND NO WE WERE NOT DRINKONG OR SMO,1966,8,17
-80.4591667,39.6836111,1966-09-08 20:30:00,hundred,wv,us,oval,30.0,Object traveled across hills at moderate speed illuminating tree tops as it passed.,1966,9,8
-83.5552778,41.663888899999996,1966-09-15 21:00:00,toledo,oh,us,triangle,1200.0,glowing orb hovers 20 feet above onlookers,1966,9,15
-118.9313889,45.1341667,1966-10-15 20:00:00,ukiah,or,us,oval,1200.0,Orange oval 40 ft in diameter&#44 twenty ft off the ground&#44 appoxumate 100 ft from me.,1966,10,15
-89.09388890000001,42.271111100000006,1966-12-25 04:00:00,rockford,il,us,unknown,60.0,Close encounter experience. 500 Lights On Object0: Yes,1966,12,25
-87.5,41.5833333,1966-12-28 19:00:00,hammond,in,us,triangle,60.0,Triangle shaped object with flashing lights&#44 Hammond Indiana ( Hessville ) 1966 or 1967,1966,12,28
-73.9875,41.2294444,1967-02-13 22:19:00,stony point,ny,us,unknown,180.0,appeared over barn with vaacum sound.     about 150 ft. long.  disappeared quietly into space,1967,2,13
-72.8075,41.53805560000001,1967-02-20 19:30:00,meriden,ct,us,unknown,360.0,Light on a dimmer switch,1967,2,20
-83.27861109999999,30.8325,1967-04-01 00:00:00,valdosta,ga,us,disk,180.0,The craft moved about in the sky just like a hummingbird or a bee. It looked to be the size of a VW Bug.,1967,4,1
-115.1363889,36.175,1967-04-01 17:45:00,las vegas,nv,us,light,120.0,pulsating white round  light that changed between white and blue,1967,4,1
-80.4777778,25.4683333,1967-04-01 21:00:00,homestead,fl,us,unknown,7200.0,Red lights along the side&#44 white light in front&#44  in a search-like pattern: slow over water&#44 very fast over land.,1967,4,1
-80.1938889,25.7738889,1967-04-01 23:00:00,miami (and vicinity),fl,us,other,18000.0,Witness tracked UFO&#39s and USAF F-4 &quot;Phantoms&quot; on radar in Florida during 1967.,1967,4,1
-84.8430556,30.705,1967-04-25 21:00:00,chattahoochee,fl,us,light,600.0,The two objects left two vapor trails with 90 degree turns in them before they simply vanished.,1967,4,25
-97.8780556,36.3955556,1967-05-01 12:00:00,enid,ok,us,disk,120.0,Proof in MY MIND&#33&#33&#33,1967,5,1
-116.5386111,34.0777778,1967-05-15 20:00:00,palm wells,ca,us,formation,600.0,small lighted spheres apparently hovering just above the ground; about a quarter mile away,1967,5,15
-106.4863889,31.758611100000003,1967-05-29 21:00:00,el paso,tx,us,light,3600.0,My Dad was a radar specialist.,1967,5,29
-95.22527779999999,41.0097222,1967-06-01 16:00:00,red oak,ia,us,light,20.0,Two unidentified extremely bright lights&#44 one large - one smaller&#44 clearly visible on a sunny clear day&#44 moving at incredible speed..,1967,6,1
-87.1833333,33.7597222,1967-06-01 18:00:00,cordova,al,us,disk,1200.0,very large craft&#44 siting dead still in mid air &#44very low and in broad daylight&#44 could see the seams in the metal,1967,6,1
-116.4313889,34.1141667,1967-06-01 22:00:00,yucca valley,ca,us,light,300.0,6 family members observe bright light for 5 minutes near Yucca Valley&#44 CA 1967,1967,6,1
-86.9833333,34.6058333,1967-06-04 20:30:00,decatur,al,us,light,180.0,Strange light shivered across sky&#44 stopped overhead&#44 tried to land&#44 stopped&#44 and then took off out of sight in 2 seconds.,1967,6,4
